,,,,,,,,,,,,,,,,,,,,,,,
 多摩音樂餐坊  ,尚未提供星評,"尚未提供時間
"," ·  外送 
",203基隆市中山區中正路12之5號,02 2426 0733,121.7444819,25.1328639,啤酒花園,"無評論
無評論
無評論","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MS_CMlYgEifcVaWyS-tSvw&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=187.61803&pitch=0&thumbfov=100;
無提供照片
",,"無主題 無主題
",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 韻喬實業有限公司  ,尚未提供星評,商店,"尚未提供時間
",尚未提供,206基隆市七堵區實踐路294巷30號,02 2452 5649,121.6965179,25.0879898,商店,"無評論
無評論
無評論","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dZIlpwaggk4zDgxveO_jMQ&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=164.70407&pitch=0&thumbfov=100;
無提供照片
",,"無主題 無主題
",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 挪威森林基隆蔚藍海岸館  ,3.6,"尚未提供時間
",尚未提供,204基隆市安樂區武隆街67號,02 2433 2366,入住時間：下午3:00退房時間：下午12:00,121.6950827,25.1557063,416 則評論,"無評論
無評論
無評論","https://lh5.googleusercontent.com/p/AF1QipPqwq0laiJDKL1z0WHCJSUSyoNmaAlD1LO02JjS=w203-h136-k-no;
https://lh5.googleusercontent.com/p/AF1QipOsb0sEmTJfrsYMyvMMmTHn7TatTVQQy4D1JvR-=w203-h130-k-no;
https://lh5.googleusercontent.com/p/AF1QipPveVDCWLaV3TRX6sJK8ZRjcSYwDCPUj49FHg8=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipPkVG1jEDttKi6AkklNZ4rDZp87Hvcauejurdh-=w203-h152-k-no;
//:0
","https://lh5.googleusercontent.com/p/AF1QipPqwq0laiJDKL1z0WHCJSUSyoNmaAlD1LO02JjS=s541-k-no;
https://lh5.googleusercontent.com/p/AF1QipOsb0sEmTJfrsYMyvMMmTHn7TatTVQQy4D1JvR-=s566-k-no;
https://lh5.googleusercontent.com/p/AF1QipPveVDCWLaV3TRX6sJK8ZRjcSYwDCPUj49FHg8=s846-k-no;
https://lh5.googleusercontent.com/p/AF1QipPqwq0laiJDKL1z0WHCJSUSyoNmaAlD1LO02JjS=w203-h136-k-no;
https://lh5.googleusercontent.com/p/AF1QipOsb0sEmTJfrsYMyvMMmTHn7TatTVQQy4D1JvR-=w203-h130-k-no;
https://lh5.googleusercontent.com/p/AF1QipPveVDCWLaV3TRX6sJK8ZRjcSYwDCPUj49FHg8=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipPkVG1jEDttKi6AkklNZ4rDZp87Hvcauejurdh-=w203-h152-k-no;
","無主題 無主題
",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 合偕有限公司  ,4,"尚未提供時間
",尚未提供,201基隆市信義區深澳坑路172巷49號,02 2465 6959,121.7859963,25.1249654,1 則評論," yunita ajjah 
4
   ","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vIZhFFNxeLY3qhtJkbLMlw&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=85.020226&pitch=0&thumbfov=100;
無提供照片
",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 陽豐億不動產仲介經紀有限公司  ,尚未提供星評,"尚未提供時間
",尚未提供,200基隆市仁愛區仁一路213號,02 2422 6600,121.7503,25.1281666,地產公司,"無評論
無評論
無評論","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w_yivTfOXEEXv0r3YyTZdQ&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=182.08287&pitch=0&thumbfov=100;
無提供照片
",,"無主題 無主題
",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 湘庭飯麵餐坊  ,3.8,餐廳,"尚未提供時間
"," ·  內用 
 ·  外帶 
",105台北市松山區八德路四段36巷12-2號,02 2742 0439,121.5592368,25.0472897,55 則評論," 我是歡樂世界麥哥 
4
  老闆人客氣 "," 方朱麗瓊 
3
   "," Yem Wade 
3
   "," HSUEH TING LIN 
3
   "," kk 
4
   "," 張志清 
5
   "," Lily Lin 
5
  價格便宜
餐點多樣 "," Jason Chen 
3
  口味水準不穩定,時好時壞 "," JUIYI Yang 
4
   "," DengHuei Tzeng (阿揮) 
5
   ","https://lh5.googleusercontent.com/p/AF1QipOU55YR4XehbQE_MuOmOxJeg8ZqZpJ56simC3Fy=w203-h113-k-no;
https://lh5.googleusercontent.com/p/AF1QipPCOG2X8PHFevLzHx9QTHZ-tmQC85LwSsex2Me-=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipOLGn-OTgPSOK20YEgY-SAXy5l0lwTuUzFM0vXR=w203-h150-k-no;
https://lh5.googleusercontent.com/p/AF1QipNMsrQlxz-Zeoannld4GoPNH30iRI5bRisQ2L3Y=w203-h152-k-no;
//:0
","https://lh5.googleusercontent.com/p/AF1QipP_C0KQJk5DtyfPxmhJNA4v48hdzCIIcAwf4H3D=s563-k-no;
https://lh5.googleusercontent.com/p/AF1QipP_C0KQJk5DtyfPxmhJNA4v48hdzCIIcAwf4H3D=w203-h152-k-no;
","菜 7
雞腿 6
排骨 6
價格 6
便當 5
飯 5
炸 4
",
,,,,,,,,,,,,,,,,,,,,,,,
 吳記排骨酥  ,3.6,熟食店,"尚未提供時間
"," ·  免下車服務 
",330桃園市桃園區正康一街147號,0921 165 665,121.3064939,25.0028186,35 則評論," Jia-Haur Chern 
1
  骨多肉硬份量少 感覺好像炸過很多次 不推薦 "," 廖怡惇 
5
   "," 關鍵食客-爵隊胃覺 
5
  好吃不在話下 排骨醃製獨特 桃園夜市必買 還沒吃過在地排骨酥勝過這家 強推！ "," 傅'R 
4
  很好吃，但骨頭真滴多 "," Zhenghan Lin 
4
  好吃
但我老婆不喜歡
覺得放一下後有些軟爛 "," 曹軒誌 
5
   "," 吳建融 
3
  肉有經過醃漬起鍋後不添加任何調味料也不會覺得油膩，肉質非常紮實但口感偏硬，骨頭的部分佔了超過一半，整體價格偏高，沒吃過建議買小份試試味道。 "," Jin-An Li 
4
   "," Sean wu 
1
  這香味就是活動招牌，聞香而來的皆是人龍ㄚ "," Yu-Hsuan Hsu 
5
  吃過最好吃的排骨酥，沒有之一。加辣更好吃！一定要加，小辣不會很辣。 ","https://lh5.googleusercontent.com/p/AF1QipOpM6XYbN2Ee79L0FMUSW5rzUX5CgfeinC2sVRT=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipOx4GLZ9OmAP152oc_A1e8Xniwua-b1BQ8JHoMA=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipOqqvZULJ_ggAbcaeup75CRIiLibK6mNZ-V9-Q4=w203-h360-k-no;
https://lh5.googleusercontent.com/p/AF1QipOK1bOvu0dXaT9km63un8PJXHTeyKBNZI7rhGL5=w203-h270-k-no;
//:0
",,"肉 4
夜市 3
",
,,,,,,,,,,,,,,,,,,,,,,,
 正香生炒鴨肉飯  ,4.4,熟食店,"星期二10:30–19:30
星期三10:30–19:30
星期四10:30–19:30
星期五10:30–19:30
星期六休息
星期日10:30–19:30
星期一10:30–19:30
"," ·  外帶 
 ·  外送 
",206基隆市七堵區百三街32號,02 2452 7003,121.6950666,25.0818597,16 則評論," 郭阿涼 
5
   "," Yi-Han Peng 
3
  原本以販售豬腳飯等各式便當為主，需要豬腳的場合也會特別來買。
近期則停止便當的銷售，轉型為以鴨肉為主，主食包含鴨肉飯、鴨肉羹麵/飯/冬粉、雞肉飯、滷肉飯、麻醬麵等選擇。湯品則有紫菜及香菇貢丸湯兩款。
內用區域與廚房有分隔開來，餐具以及醬料採自助式，在騎樓處另外有兩張桌子可供用餐。 … "," 陳子勤 
5
  第一次享用讓顧客想再次回訪的菜色！讚:thumbs_up: "," Yung ting 
5
  (由 Google 提供翻譯) 便宜又好吃。

(原始評論)
便宜又好吃。 "," Toish 
1
  你們家的招牌豬腳那豬腳的肥肉真不是普通的噁心，只能給狗啃了，另外之前叫外送便當配菜幾乎都配涼拌泡菜，請問沒正常點的配菜嗎？ "," 雙星光_博銓 
3
  豬排便當不錯,菜色也都夠味,但可能要注意因為夏天關係,有些菜色(如小黃瓜)可能要注意變質問題唷, "," 荊漾漾 
5
  東西便宜 又好吃:thumbs_up::thumbs_up::thumbs_up::thumbs_up: "," 李文玉 
4
  豬排便當好吃 "," 林秀霞 
5
  黑胡椒牛排&照燒豬排都不錯吃！現在外帶便當還有折10元很划算喔！ "," 紀易瑄 
5
  平價好吃:kissing_face_with_closed_eyes::kissing_face_with_closed_eyes::kissing_face_with_closed_eyes: ","https://lh5.googleusercontent.com/p/AF1QipNxaWMwvQK3Kj1DmRW1_28f62bju83dvTX4wk-P=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipNYHfqSJDuCO8zv5niqjtcW4vdRdrVo89u_z2y1=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipOGpDCzjpunr13lm4AKNLpzSRfAMBKyPDecvTxq=w203-h114-k-no;
//:0
//:0
","https://lh5.googleusercontent.com/p/AF1QipNhTSqEuPU5RuWthu3aixMEP7UdXK1DLq6GYhXQ=s508-k-no;
https://lh5.googleusercontent.com/p/AF1QipPkQJyLtkOwEwZpvh3c97nKt5hl9lWayxHIm_c-=s846-k-no;
https://lh5.googleusercontent.com/p/AF1QipNhTSqEuPU5RuWthu3aixMEP7UdXK1DLq6GYhXQ=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipPkQJyLtkOwEwZpvh3c97nKt5hl9lWayxHIm_c-=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipM5blDNQGCrjZ0e58VHk0CGJD9wcn4RlkYW4KB6=w203-h114-k-no;
","便當 6
豬排 4
",
,,,,,,,,,,,,,,,,,,,,,,,
 A39 亞偉美食  ,4.1,餐廳,"星期二10:30–14:30
星期三10:30–14:30
星期四10:30–14:30
星期五10:30–14:30
星期六10:30–14:30
星期日休息
星期一休息
"," ·  內用 
 ·  外帶 
",200基隆市仁愛區成功一路88號,02 2430 2729,121.73758,25.1273046,19 則評論," Yang Chang 
4
  好吃，價格稍高，營業時間短 "," Ally Wang 
5
  從小吃到大:thumbs_up:

好吃:face_savoring_food: "," Paul HUANG 
4
  品項選擇多，初次造訪嘗試炒麵，份量跟飯類相比沒這麼可怕（同桌隔壁阿嫂的燴飯很嚇人）完食大概六七分飽，雖然是沙茶口味，但調味不會過於厚重，麵條則太軟爛，口感普通

加點蛤蜊湯 湯頭清甜 米酒提味 蛤蜊碩大 很滿足
有機會再嘗試其他口味 "," 蘇榮貴 
4
   "," 毅 
5
  來基隆必吃
炒飯超推 料多實在
蛤蜊湯蛤蜊超新鮮 "," 廖正偉 
5
  來基隆必吃，沒吃過別說你來過基隆 "," 林鈺展鈺展 
2
  點了什錦炒飯時通知要等20分鐘，後面被老闆遺忘訂單，炒飯偏鹹 "," 鍾雨欣 
1
  外送員 辛苦幫忙外送
卻換來 店家負評
如此的惡劣 "," 蔡閔旭 
5
  鐵板味道很夠，可是有點太辣
老闆夫妻倆很客氣 "," Yun Ya 
5
  (由 Google 提供翻譯) 很好吃:face_savoring_food:

(原始評論)
很好吃:face_savoring_food: ","https://lh5.googleusercontent.com/p/AF1QipPi5WXLGK45-DWRj0Wl69f5Ru8rFCscchSG1yyv=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipOUXfpli8DGjXZhcAWLBvuPMhkYlak6orVUkanf=w203-h121-k-no;
https://lh5.googleusercontent.com/p/AF1QipMV9y9KmWSND75NJmHQgOjuEbouAfgIus9tdGVG=w203-h203-k-no;
https://lh5.googleusercontent.com/p/AF1QipOMXpZhyTj0QcYCDbel7L3zDPahpBxsrTNASbT3=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipOfPQkFS0At0cLH7Nel-B9RapNCLvE5uyUh9FVH=w203-h114-k-no;
","https://lh5.googleusercontent.com/p/AF1QipOAWUFoo0ikt85R5xg5bKhptH-zC_alTNrPgE7_=s846-k-no;
https://lh5.googleusercontent.com/p/AF1QipNLg2q1wJ9flSkq_BNJ4iemg6UrQoDK6VuqFM0w=s846-k-no;
https://lh5.googleusercontent.com/p/AF1QipOAWUFoo0ikt85R5xg5bKhptH-zC_alTNrPgE7_=w203-h360-k-no;
https://lh5.googleusercontent.com/p/AF1QipNLg2q1wJ9flSkq_BNJ4iemg6UrQoDK6VuqFM0w=w203-h360-k-no;
https://lh5.googleusercontent.com/p/AF1QipMMQqXsJ4RuEy9SI7w2vQIyIJ788EVnHLTMBtGM=w203-h360-k-no;
","炒飯 3
蛤蜊 3
湯 3
味 3
",
,,,,,,,,,,,,,,,,,,,,,,,
 順吉商行  ,尚未提供星評,商店,"尚未提供時間
"," ·  店內購物 
",200基隆市仁愛區仁二路172號,02 2423 8334,121.7452888,25.1284867,商店,"無評論
無評論
無評論","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iWox133qE0j9D63DEoiwkw&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=44.964714&pitch=0&thumbfov=100;
無提供照片
",,"無主題 無主題
",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 Qburger 七堵百福店  ,3.7,早餐餐廳,"星期二06:00–13:30
星期三06:00–13:30
星期四06:00–13:30
星期五06:00–13:30
星期六06:00–14:00
星期日06:00–14:00
星期一06:00–13:30
"," ·  外帶 
 ·  外送 
",20648基隆市七堵區福五街48號,02 2452 0248,121.6990094,25.0836626,58 則評論," J aonmy 
1
  上次去買點餐服務態度超差怎樣欠你是不是？
然後一開始點錯我去講改了一次後面送來的餐還是錯的可以確認一下再出餐嗎
每次去出餐速度都很慢我都點好這麼久永遠都是別人先好 是不是可以直接關店比較快 "," 游志強 
4
  連鎖早餐店，品質穩定 "," Forsaken Wang 
1
  點了塔香雞肉堡，肉只有直徑三公分，簡直開玩笑 "," Cyrus Li 
4
   "," Jo-Yi 
1
  餐點不錯
但服務人員真的需要加強
尤其是站收銀的人員 … "," 陳Momo 
5
  好吃服務好 "," 安安 
5
   "," Summer 
5
   "," kyle hsiao 
4
   "," 周祈佑 
5
   ","https://lh5.googleusercontent.com/p/AF1QipOb2m1aWqMyFWOLhUv7k0uPkdWs4WTln7pqX17h=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipNSG6ax5np-Rem6TELn1HZpc14IG7azXBX78Gls=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipOWf7E-KKI3dCOf9mGXXU1vlyU4zW_1ea5PMIkH=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipPsd7e1HnWz3HQ-3f7X5Bl1rIZmSpOaE7KaAfXe=w203-h270-k-no;
//:0
","https://lh5.googleusercontent.com/p/AF1QipNSG6ax5np-Rem6TELn1HZpc14IG7azXBX78Gls=s644-k-no;
https://lh5.googleusercontent.com/p/AF1QipNIi6KIHSbtyyAzE0OqvNNtz-t7Ct7aK_XJL9fv=s508-k-no;
https://lh5.googleusercontent.com/p/AF1QipNJOK9Y5ZkptANibwPpOBEzZv0cbGjnqXDw_6PC=s846-k-no;
https://lh5.googleusercontent.com/p/AF1QipNSG6ax5np-Rem6TELn1HZpc14IG7azXBX78Gls=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipNIi6KIHSbtyyAzE0OqvNNtz-t7Ct7aK_XJL9fv=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipNJOK9Y5ZkptANibwPpOBEzZv0cbGjnqXDw_6PC=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipNU-EnxkSaQq7QYxWmSgEUif1jsada54-OK_E6X=w203-h270-k-no;
","速度 5
飲料 5
奶 4
支付 3
舒適 3
外帶 3
三明治 3
",
,,,,,,,,,,,,,,,,,,,,,,,
 吉亨報關有限公司  ,尚未提供星評,搬運用品店,"尚未提供時間
",尚未提供,200基隆市仁愛區忠三路99號,02 2423 5730,121.7384045,25.1298017,搬運用品店,"無評論
無評論
無評論","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HgBFmbiYB92E3_NgPBOF-g&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=197.2138&pitch=0&thumbfov=100;
無提供照片
",,"無主題 無主題
",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 超邁工業股份有限公司  ,3.6,"星期二08:00–17:10
星期三08:00–17:10
星期四08:00–17:10
星期五08:00–17:10
星期六休息
星期日休息
星期一08:00–17:10
",尚未提供,206基隆市七堵區工建北路9號,02 2451 8888,121.70485,25.086096,8 則評論," Jason Todd 
1
  要求別人準備有的沒的文件也沒事先說清楚，誰有那時間? 工資就那麼一點... 應徵人員態度有待加強!! "," 羅永志 
5
   "," 鄭偉雄 
3
   "," Yang Rina 
5
   "," Zhishang Hou 
1
  搞團團夥夥的公司 "," Eddie Tsai 
4
   "," 張小驛 
5
   "," sn17056322 
5
  (由 Google 提供翻譯) 超棒的公司

(原始評論)
超棒的公司 ","https://lh5.googleusercontent.com/p/AF1QipNhcx8qiiqsPC2HRYs-X-l4sh2HVTy8DrMXubYf=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipOXDpj21JgXTz3lhmQ7OQKRE7FE5pCovqaybQbN=w203-h149-k-no;
https://lh5.googleusercontent.com/p/AF1QipMujTLfOtEYu5n032k5X0wsvJE9_ZmaTSKuo7nh=w203-h114-k-no;
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KeeY21M-wsR-Q9mndThMew&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=78.59065&pitch=0&thumbfov=100;
無提供照片
",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 阿霞外燴辦桌  ,尚未提供星評,"尚未提供時間
",尚未提供,202基隆市中正區八斗街25號,121.7961015,25.139945,到會服務,"無評論
無評論
無評論","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_4I9alqj19AA-0NkIZFd7Q&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=279.73877&pitch=0&thumbfov=100;
無提供照片
",,"無主題 無主題
",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 口味香炸雞  ,3.8,熟食店,"星期二14:30–21:30
星期三14:30–21:30
星期四14:30–21:30
星期五14:30–21:30
星期六14:30–21:30
星期日休息
星期一14:30–21:30
"," ·  外帶 
 ·  外送 
 ·  內用 
",202基隆市中正區北寧路376號,0933 242 461,121.7958897,25.1395112,65 則評論," KC Hsu 
4
   "," LiJie Cheng 
1
  2021/05/20
今天經過看到老闆娘口罩只戴一半、攤子後面有張小桌子，五六個人坐在那邊聊天都沒戴口罩，衛生堪憂，在意的人自己斟酌。 "," 江寧 
1
  算錯錢事小
提醒了還裝傻不可取 "," 徐華蔓 
3
   "," 陳苡寧 
1
  剛剛買兩隻雞腿，給她100元
卻沒有想找我錢的意思還是我自己問 才找我 唉 真是:pouting_face::pouting_face::pouting_face::pouting_face: "," 王小晴 
1
  太糟糕了。我訂的東西只來雞腿薯條雞翅。詐騙集團。下次不再光顧了:face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth: "," 林政宇 
4
  我買的是安一路分店的炸雞

口味來說不錯，是菜市場炸雞的味道。類似永春市場的味道。 … "," Gary L. 
5
   "," 林鵬飛 
3
  不知道是回鍋關係，表皮炸過火口感偏硬 "," 張純純 
4
   ","https://lh5.googleusercontent.com/p/AF1QipN-8pNl7X2gxPciaw3cFOSAJc5Sg1Ax99u0kvrj=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipNGfDC84BBO94r3KrfEC1R_RsW1Rmn3jwcgnm_X=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipMApcxiXYJEeYLQlxBFUiR4EkrLkYrEIqKLZXAC=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipNHmIT20kxojmEDEXfYSKh9wqf1qFeH9TZgNsZV=w203-h360-k-no;
//:0
","https://lh5.googleusercontent.com/p/AF1QipO4JkGEVK6ktktvWf7Q7BTdX2p0Lt1XR57TCWhz=s846-k-no;
https://lh5.googleusercontent.com/p/AF1QipMApcxiXYJEeYLQlxBFUiR4EkrLkYrEIqKLZXAC=s846-k-no;
https://lh5.googleusercontent.com/p/AF1QipO4JkGEVK6ktktvWf7Q7BTdX2p0Lt1XR57TCWhz=w203-h360-k-no;
https://lh5.googleusercontent.com/p/AF1QipMApcxiXYJEeYLQlxBFUiR4EkrLkYrEIqKLZXAC=w203-h270-k-no;
","雞翅 4
腿 3
肉 3
",
,,,,,,,,,,,,,,,,,,,,,,,
 許家粿仔湯-七堵創始店  ,3.5,熟食店,"星期二09:00–21:00
星期三09:00–21:00
星期四09:00–21:00
星期五09:00–21:00
星期六09:00–21:00
星期日09:00–21:00
星期一09:00–21:00
"," ·  內用 
 ·  外帶 
 ·  外送 
",基隆市七堵區崇智街2-10號206號,02 2456 0707,121.7148331,25.0967637,360 則評論," 王溪田 
4
   "," 音響吉 
2
   "," 高永昌 
5
   "," 凸 
1
  我是來買吃的.不開心麻煩請直接說不賣我.但是麻煩臉不要那麼臭.口氣別那麼差.謝謝！ "," 何榆翎 
3
   "," Ben Su 
5
   "," 大叢 
1
  菜硬 筷子? 餓了連飯都妄想 "," 張呈毓 
2
  一個便當肉才2塊+1小塊…
這樣75元看到有點驚訝 "," 王朝 
3
  不會很貴 "," IORI WANG 
4
  味道還不錯^ ^ ","https://lh5.googleusercontent.com/p/AF1QipMPO0Ocf5_7MsjypsL1w76HjP395QVLUOu4BinV=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipO_GYWYl1nDi6f1_x7NYIWX48HFI5dUsa3tWQ7z=w203-h203-k-no;
https://lh5.googleusercontent.com/p/AF1QipM2Q-ekcUls67-laztxaV2pnDgqFcKDAaG33z1m=w203-h203-k-no;
https://lh5.googleusercontent.com/p/AF1QipNBHuw5QGFm1vafIMsNaLhrO1-8K9zZUF0YmE8N=w203-h203-k-no;
//:0
","https://lh5.googleusercontent.com/p/AF1QipOKseLk_YUDzWvgWwkBB9aZTX97xOn0-gJyPrr-=s483-k-no;
https://lh5.googleusercontent.com/p/AF1QipOjKgOl7Yv2svUsQSBUrRkSCOfPv131GY4kA2Gv=s644-k-no;
https://lh5.googleusercontent.com/p/AF1QipM8iIo9zLLdvdA-cAiAa0Oq_N2Wijjdsib2rkDm=s644-k-no;
https://lh5.googleusercontent.com/p/AF1QipOKseLk_YUDzWvgWwkBB9aZTX97xOn0-gJyPrr-=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipOjKgOl7Yv2svUsQSBUrRkSCOfPv131GY4kA2Gv=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipM8iIo9zLLdvdA-cAiAa0Oq_N2Wijjdsib2rkDm=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipOIa8uwv3EJHwTQIxC6eMSEQ7DuTFvMvXAUpbsV=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipNdm8BVSx3pS4xriJxH68OBl6914jj6tx5TN_Z5=w203-h114-k-no;
","便當 19
餐 17
腿 14
豬 14
肉 14
小菜 8
滷 7
經濟 6
碗 6
服務人員 6
",
,,,,,,,,,,,,,,,,,,,,,,,
 元源漁行  ,尚未提供星評,未提供,"尚未提供時間
",尚未提供,200基隆市仁愛區忠三路5號200,121.7402657,25.1287508,0,"無評論
無評論
無評論","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zsxh5KMKBV0TEqBLUVDhGw&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=208.36362&pitch=0&thumbfov=100;
無提供照片
",,"無主題 無主題
",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 中華豆漿  ,3.9,餐廳,"星期二02:30–12:00
星期三02:30–12:00
星期四02:30–12:00
星期五02:30–12:00
星期六02:30–12:00
星期日02:30–12:00
星期一02:30–12:00
"," ·  內用 
 ·  外帶 
 ·  外送 
",203基隆市中山區中華路23號,02 2421 1365,121.7386631,25.1455915,118 則評論," 鄧國獅 
4
   "," 吳玉如 
5
   "," 樂新昌 
5
   "," 廖淑芬 
5
   "," aaron chung 
5
  半夜肚子餓的好夥伴，店員親切大方，餐點好吃喔。 "," 廖仕逸 
5
   "," 典 
5
  店長人很親切，餐點很好吃 "," 葉連生 
4
  親切…好吃…有人情味 "," 李合玉李和合玉 
5
  今天有開嗎 "," 李 
5
   ","https://lh5.googleusercontent.com/p/AF1QipO3fu6PdYfbgxrLLnIJQ_nSHwNtgbXsaTE66Vjg=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipN4m10U--2NnHawAeMWzMH7pIbC_aXujwjbf1_b=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipPG-deQYhueyG_5iZvLhvs-3yOHrXgyJUSz_XFf=w203-h360-k-no;
https://lh5.googleusercontent.com/p/AF1QipP3MEL9kiWDoyZe8WMsm2z2E-mt_tmwwXs9f2kV=w203-h270-k-no;
//:0
","https://lh5.googleusercontent.com/p/AF1QipOunEpzonIgVTG142VGhI2s2hr-8REJIZkb6s5m=s644-k-no;
https://lh5.googleusercontent.com/p/AF1QipNHnUg20ZpwyYAnu231odVyR1p-gVPZmQpCWSFo=s483-k-no;
https://lh5.googleusercontent.com/p/AF1QipO1cppjEp6dHj_yar0ULqwFIdSPFNm2gSOJCLEq=s508-k-no;
https://lh5.googleusercontent.com/p/AF1QipOunEpzonIgVTG142VGhI2s2hr-8REJIZkb6s5m=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipNHnUg20ZpwyYAnu231odVyR1p-gVPZmQpCWSFo=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipO1cppjEp6dHj_yar0ULqwFIdSPFNm2gSOJCLEq=w203-h270-k-no;
","蛋餅 9
價格 7
早餐店 5
飯團 4
水煎包 3
鍋貼 3
內餡 3
",
,,,,,,,,,,,,,,,,,,,,,,,
